species,file_title,url,sha1,width,height,author,license,source_page,shot_type_guess
Monotaxis grandoculis,"File:Bigeye emperor, Monotaxis grandoculis in cave entrance at Abu Dabab Reefs, Red Sea, Egypt -SCUBA (6203498874).jpg",https://upload.wikimedia.org/wikipedia/commons/0/01/Bigeye_emperor%2C_Monotaxis_grandoculis_in_cave_entrance_at_Abu_Dabab_Reefs%2C_Red_Sea%2C_Egypt_-SCUBA_%286203498874%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,10c5de582edb7bdf7cfd03f7c524e22bea09b63c,1024,716,"Derek Keats from Johannesburg, South Africa",CC BY 2.0,"https://commons.wikimedia.org/wiki/File:Bigeye_emperor,_Monotaxis_grandoculis_in_cave_entrance_at_Abu_Dabab_Reefs,_Red_Sea,_Egypt_-SCUBA_(6203498874).jpg",in_situ
Monotaxis grandoculis,File:What fish is this? Anyone know? (6159026482).jpg,https://upload.wikimedia.org/wikipedia/commons/b/b6/What_fish_is_this%3F_Anyone_know%3F_%286159026482%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,87bd5157ab8c3f97f6446c1414cf13fb0986663d,1024,745,"Derek Keats from Johannesburg, South Africa",CC BY 2.0,https://commons.wikimedia.org/wiki/File:What_fish_is_this%3F_Anyone_know%3F_(6159026482).jpg,in_situ
Monotaxis grandoculis,"File:Emperador jorobado (Monotaxis grandoculis), Zanzíbar, Tanzania, 2024-05-30, DD 13.jpg",https://upload.wikimedia.org/wikipedia/commons/3/37/Emperador_jorobado_%28Monotaxis_grandoculis%29%2C_Zanz%C3%ADbar%2C_Tanzania%2C_2024-05-30%2C_DD_13.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,12679d2f85f5cd386c18877ea2b43bedca37768d,6219,4146,Diego Delso,CC BY-SA 4.0,"https://commons.wikimedia.org/wiki/File:Emperador_jorobado_(Monotaxis_grandoculis),_Zanz%C3%ADbar,_Tanzania,_2024-05-30,_DD_13.jpg",unknown
Monotaxis grandoculis,File:Humpnose bigeye bream (Monotaxis grandoculis) (32168522677).jpg,https://upload.wikimedia.org/wikipedia/commons/6/68/Humpnose_bigeye_bream_%28Monotaxis_grandoculis%29_%2832168522677%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,f5704f61df534b8cae28d0ba6472917b4b490790,5184,3888,Rickard Zerpe,CC BY 2.0,https://commons.wikimedia.org/wiki/File:Humpnose_bigeye_bream_(Monotaxis_grandoculis)_(32168522677).jpg,unknown
Monotaxis grandoculis,"File:Emperador jorobado (Monotaxis grandoculis), Nosy Sakatia, Madagascar, 2025-09-18, DD 43.jpg",https://upload.wikimedia.org/wikipedia/commons/2/2a/Emperador_jorobado_%28Monotaxis_grandoculis%29%2C_Nosy_Sakatia%2C_Madagascar%2C_2025-09-18%2C_DD_43.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,435a5f3b35958fe78e8e13ce99315765074db890,5088,3392,Diego Delso,CC BY-SA 4.0,"https://commons.wikimedia.org/wiki/File:Emperador_jorobado_(Monotaxis_grandoculis),_Nosy_Sakatia,_Madagascar,_2025-09-18,_DD_43.jpg",unknown
Monotaxis grandoculis,"File:Emperador jorobado (Monotaxis grandoculis), mar Rojo, Egipto, 2023-04-15, DD 98.jpg",https://upload.wikimedia.org/wikipedia/commons/4/47/Emperador_jorobado_%28Monotaxis_grandoculis%29%2C_mar_Rojo%2C_Egipto%2C_2023-04-15%2C_DD_98.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,90358412738fa71b2ca1358f7a8464db07232a87,4782,3188,Diego Delso,CC BY-SA 4.0,"https://commons.wikimedia.org/wiki/File:Emperador_jorobado_(Monotaxis_grandoculis),_mar_Rojo,_Egipto,_2023-04-15,_DD_98.jpg",unknown
Manta birostris,File:Manta-ray australia.jpg,https://upload.wikimedia.org/wikipedia/commons/7/78/Manta-ray_australia.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,a6a62a017638bc7e44741d69d8bf4bde8d378c26,1416,1232,No machine-readable author provided. Mbz1 assumed (based on copyright claims).,CC BY-SA 3.0,https://commons.wikimedia.org/wiki/File:Manta-ray_australia.jpg,in_situ
Manta birostris,File:Giant oceanic manta ray.jpg,https://upload.wikimedia.org/wikipedia/commons/7/73/Giant_oceanic_manta_ray.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,9667b20ea1b0d635a1d8a3bc2e4efb34a1253142,6000,4000,Daniel Sasse,CC BY-SA 4.0,https://commons.wikimedia.org/wiki/File:Giant_oceanic_manta_ray.jpg,unknown
Manta birostris,File:Manta Ray - Shot by Lamadjido.jpg,https://upload.wikimedia.org/wikipedia/commons/2/29/Manta_Ray_-_Shot_by_Lamadjido.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,caf01af2da0c5dcb0f987a46f83fc41582cc4527,4000,3000,Rilando June Lamadjido,CC BY-SA 4.0,https://commons.wikimedia.org/wiki/File:Manta_Ray_-_Shot_by_Lamadjido.jpg,unknown
Manta birostris,File:Manta ray parking bay @ Oceanário de Lisboa.jpg,https://upload.wikimedia.org/wikipedia/commons/a/a8/Manta_ray_parking_bay_%40_Ocean%C3%A1rio_de_Lisboa.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,fd50d9e2cf1df821592a3dd92b995d7045128d9b,3776,2520,"David Sim from London, United Kingdom",CC BY 2.0,https://commons.wikimedia.org/wiki/File:Manta_ray_parking_bay_@_Ocean%C3%A1rio_de_Lisboa.jpg,unknown
Manta birostris,File:Giant Manta AdF.jpg,https://upload.wikimedia.org/wikipedia/commons/f/fc/Giant_Manta_AdF.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,0e9b7f6e17e63a9c21c5a3e0237b46e7b05840f6,3000,1987,Arturo de Frias Marques,CC BY-SA 4.0,https://commons.wikimedia.org/wiki/File:Giant_Manta_AdF.jpg,unknown
Manta birostris,"File:Manta birostris Cephalopterus vampyrus MITCHILL, 1824.jpg",https://upload.wikimedia.org/wikipedia/commons/d/d7/Manta_birostris_Cephalopterus_vampyrus_MITCHILL%2C_1824.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,cc0402534cd26e3d0cc8292372c620a4f3beed6e,2900,1539,"MITCHILL, S.L. (1824)",Public domain,"https://commons.wikimedia.org/wiki/File:Manta_birostris_Cephalopterus_vampyrus_MITCHILL,_1824.jpg",unknown
Manta birostris,File:Public notice- Permit application no. SAJ-2022-00562 (SP-MCA) - USACE-p16021coll15-2048.pdf,https://upload.wikimedia.org/wikipedia/commons/f/f9/Public_notice-_Permit_application_no._SAJ-2022-00562_%28SP-MCA%29_-_USACE-p16021coll15-2048.pdf?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,a3c55a9efee434765551b132b7789446c3add93c,1275,1650,,Public domain,https://commons.wikimedia.org/wiki/File:Public_notice-_Permit_application_no._SAJ-2022-00562_(SP-MCA)_-_USACE-p16021coll15-2048.pdf,unknown
Manta birostris,"File:Finding of no signficant impact- Caloosahatchee River (C-43) west basin storage reservoir - reservoir alum treatment project- Section 408 request- Hendry County, Florida - USACE-p16021coll7-24990.pdf",https://upload.wikimedia.org/wikipedia/commons/e/ee/Finding_of_no_signficant_impact-_Caloosahatchee_River_%28C-43%29_west_basin_storage_reservoir_-_reservoir_alum_treatment_project-_Section_408_request-_Hendry_County%2C_Florida_-_USACE-p16021coll7-24990.pdf?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,cf742d8476467fdd743b7aae23e61263d3fb8df9,1275,1650,United States. Army. Corps of Engineers. Jacksonville District,Public domain,"https://commons.wikimedia.org/wiki/File:Finding_of_no_signficant_impact-_Caloosahatchee_River_(C-43)_west_basin_storage_reservoir_-_reservoir_alum_treatment_project-_Section_408_request-_Hendry_County,_Florida_-_USACE-p16021coll7-24990.pdf",unknown
Manta birostris,File:Public notice- Permit application no. SAJ-2009-01232 (SP-KMU) - USACE-p16021coll15-1032.pdf,https://upload.wikimedia.org/wikipedia/commons/5/5a/Public_notice-_Permit_application_no._SAJ-2009-01232_%28SP-KMU%29_-_USACE-p16021coll15-1032.pdf?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,e64ee72aeeb4ed2ff63ab8db4e6498987de95341,1275,1650,,Public domain,https://commons.wikimedia.org/wiki/File:Public_notice-_Permit_application_no._SAJ-2009-01232_(SP-KMU)_-_USACE-p16021coll15-1032.pdf,unknown
Manta birostris,File:Public notice- Permit application no. SAJ-2019-04431-(SP-GGM) - USACE-p16021coll15-979.pdf,https://upload.wikimedia.org/wikipedia/commons/c/c0/Public_notice-_Permit_application_no._SAJ-2019-04431-%28SP-GGM%29_-_USACE-p16021coll15-979.pdf?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,02e480e0e5c6933adbdb17c1535ad333649c6777,1275,1650,,Public domain,https://commons.wikimedia.org/wiki/File:Public_notice-_Permit_application_no._SAJ-2019-04431-(SP-GGM)_-_USACE-p16021coll15-979.pdf,unknown
Manta birostris,File:Public notice- Permit application no. SAJ-2022-01171(SP-MAO) - USACE-p16021coll15-3270.pdf,https://upload.wikimedia.org/wikipedia/commons/d/df/Public_notice-_Permit_application_no._SAJ-2022-01171%28SP-MAO%29_-_USACE-p16021coll15-3270.pdf?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,61e5d93f8e960c388766f66ebb11360933fe8fcf,1275,1650,,Public domain,https://commons.wikimedia.org/wiki/File:Public_notice-_Permit_application_no._SAJ-2022-01171(SP-MAO)_-_USACE-p16021coll15-3270.pdf,unknown
Manta birostris,File:Public notice- Permit application no. SAJ-2023-01045-(SP-GGM) - USACE-p16021coll15-4628.pdf,https://upload.wikimedia.org/wikipedia/commons/8/82/Public_notice-_Permit_application_no._SAJ-2023-01045-%28SP-GGM%29_-_USACE-p16021coll15-4628.pdf?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,f97aba62c9b7748e065a210ee33a161f184b7eaa,1275,1650,United States. Army. Corps of Engineers. Jacksonville District,Public domain,https://commons.wikimedia.org/wiki/File:Public_notice-_Permit_application_no._SAJ-2023-01045-(SP-GGM)_-_USACE-p16021coll15-4628.pdf,unknown
Macolor niger,File:Reef2158 - Flickr - NOAA Photo Library.jpg,https://upload.wikimedia.org/wikipedia/commons/b/bb/Reef2158_-_Flickr_-_NOAA_Photo_Library.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,2c52a9597f65e089df86a2806420ec06da161b21,3072,2304,"LCDR Eric Johnson, NOAA Corps.",Public domain,https://commons.wikimedia.org/wiki/File:Reef2158_-_Flickr_-_NOAA_Photo_Library.jpg,in_situ
Macolor niger,"File:Black snapper, Macolor niger (26342746339).jpg",https://upload.wikimedia.org/wikipedia/commons/8/88/Black_snapper%2C_Macolor_niger_%2826342746339%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,62feb1b0975b38da1278e2cfeda035294866ba8f,2593,2593,"Derek Keats from Johannesburg, South Africa",CC BY 2.0,"https://commons.wikimedia.org/wiki/File:Black_snapper,_Macolor_niger_(26342746339).jpg",in_situ
Macolor niger,File:Macolor niger (juvenile).jpg,https://upload.wikimedia.org/wikipedia/commons/6/67/Macolor_niger_%28juvenile%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,3537aaefe64ae6f33d3c73e5fb300c6c53c5addb,1392,904,Leonard Low from Australia,CC BY 2.0,https://commons.wikimedia.org/wiki/File:Macolor_niger_(juvenile).jpg,in_situ
Macolor niger,File:Young macolor niger.jpg,https://upload.wikimedia.org/wikipedia/commons/0/07/Young_macolor_niger.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,076374d3a678ed8a7be02fca7a7aa081c931dada,1111,759,Michele Gardini,CC BY-SA 3.0,https://commons.wikimedia.org/wiki/File:Young_macolor_niger.jpg,in_situ
Macolor niger,"File:Black Snapper (or black and white snapper), Macolor niger at Gota Sorayer, Red Sea, Egypt -SCUBA (6369644393).jpg",https://upload.wikimedia.org/wikipedia/commons/f/fc/Black_Snapper_%28or_black_and_white_snapper%29%2C_Macolor_niger_at_Gota_Sorayer%2C_Red_Sea%2C_Egypt_-SCUBA_%286369644393%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,3abe04f4ba04b92653bf211d13d88a9941c77dc5,1024,768,"Derek Keats from Johannesburg, South Africa",CC BY 2.0,"https://commons.wikimedia.org/wiki/File:Black_Snapper_(or_black_and_white_snapper),_Macolor_niger_at_Gota_Sorayer,_Red_Sea,_Egypt_-SCUBA_(6369644393).jpg",in_situ
Macolor niger,"File:Black Snapper (or black and white snapper), Macolor niger at Gota Sorayer, Red Sea, Egypt -SCUBA (6369645549).jpg",https://upload.wikimedia.org/wikipedia/commons/f/f1/Black_Snapper_%28or_black_and_white_snapper%29%2C_Macolor_niger_at_Gota_Sorayer%2C_Red_Sea%2C_Egypt_-SCUBA_%286369645549%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,451daa0bd07a1e2579b53dc4f38a029ac7ce0dfd,1024,768,"Derek Keats from Johannesburg, South Africa",CC BY 2.0,"https://commons.wikimedia.org/wiki/File:Black_Snapper_(or_black_and_white_snapper),_Macolor_niger_at_Gota_Sorayer,_Red_Sea,_Egypt_-SCUBA_(6369645549).jpg",in_situ
Macolor niger,File:Young macolor niger (cropped).jpg,https://upload.wikimedia.org/wikipedia/commons/3/32/Young_macolor_niger_%28cropped%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,ba2b960d179f4e89f8dd20dd036b29556dcf6556,668,428,Michele Gardini,CC BY-SA 3.0,https://commons.wikimedia.org/wiki/File:Young_macolor_niger_(cropped).jpg,in_situ
Macolor niger,"File:Pargo blanco y negro (Macolor niger), Nosy Tanikely, Madagascar, 2025-09-19, DD 136.jpg",https://upload.wikimedia.org/wikipedia/commons/7/7f/Pargo_blanco_y_negro_%28Macolor_niger%29%2C_Nosy_Tanikely%2C_Madagascar%2C_2025-09-19%2C_DD_136.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,81879cece9e04fe20070acb6306c7d3f499e6e93,6868,4579,Diego Delso,CC BY-SA 4.0,"https://commons.wikimedia.org/wiki/File:Pargo_blanco_y_negro_(Macolor_niger),_Nosy_Tanikely,_Madagascar,_2025-09-19,_DD_136.jpg",unknown
Macolor niger,"File:Pargo blanco y negro (Macolor niger), Nosy Tanikely, Madagascar, 2025-09-19, DD 137.jpg",https://upload.wikimedia.org/wikipedia/commons/7/7d/Pargo_blanco_y_negro_%28Macolor_niger%29%2C_Nosy_Tanikely%2C_Madagascar%2C_2025-09-19%2C_DD_137.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,472b3feb728b7e30ab56546b370ccd8cde744d4c,6703,4469,Diego Delso,CC BY-SA 4.0,"https://commons.wikimedia.org/wiki/File:Pargo_blanco_y_negro_(Macolor_niger),_Nosy_Tanikely,_Madagascar,_2025-09-19,_DD_137.jpg",unknown
Macolor niger,"File:Grupo de pargos blancos y negros (Macolor niger), mar Rojo, Egipto, 2023-04-15, DD 34.jpg",https://upload.wikimedia.org/wikipedia/commons/0/0e/Grupo_de_pargos_blancos_y_negros_%28Macolor_niger%29%2C_mar_Rojo%2C_Egipto%2C_2023-04-15%2C_DD_34.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,1eddcf042857203f7833ca78b513de3c5a74179b,6571,4381,Diego Delso,CC BY-SA 4.0,"https://commons.wikimedia.org/wiki/File:Grupo_de_pargos_blancos_y_negros_(Macolor_niger),_mar_Rojo,_Egipto,_2023-04-15,_DD_34.jpg",unknown
Macolor niger,"File:Pargo blanco y negro (Macolor niger), Nosy Tanikely, Madagascar, 2025-09-19, DD 135.jpg",https://upload.wikimedia.org/wikipedia/commons/5/5d/Pargo_blanco_y_negro_%28Macolor_niger%29%2C_Nosy_Tanikely%2C_Madagascar%2C_2025-09-19%2C_DD_135.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,9bffb5707d150738494841060243a4ecc035b5d5,5264,3509,Diego Delso,CC BY-SA 4.0,"https://commons.wikimedia.org/wiki/File:Pargo_blanco_y_negro_(Macolor_niger),_Nosy_Tanikely,_Madagascar,_2025-09-19,_DD_135.jpg",unknown
Macolor niger,"File:Pargo blanco y negro (Macolor niger), mar Rojo, Egipto, 2023-04-15, DD 58.jpg",https://upload.wikimedia.org/wikipedia/commons/9/9f/Pargo_blanco_y_negro_%28Macolor_niger%29%2C_mar_Rojo%2C_Egipto%2C_2023-04-15%2C_DD_58.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,f91222a03faaf388674b6d9edf90edd9a843bd01,5233,3489,Diego Delso,CC BY-SA 4.0,"https://commons.wikimedia.org/wiki/File:Pargo_blanco_y_negro_(Macolor_niger),_mar_Rojo,_Egipto,_2023-04-15,_DD_58.jpg",unknown
Hypoplectrus nigricans,File:Hypoplectrus nigricans - Reef1714.jpg,https://upload.wikimedia.org/wikipedia/commons/7/73/Hypoplectrus_nigricans_-_Reef1714.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,4980465db730a6542dd87c42b151866ca8da1fba,2592,1944,NOAA Photo Library,CC BY 2.0,https://commons.wikimedia.org/wiki/File:Hypoplectrus_nigricans_-_Reef1714.jpg,in_situ
Hypoplectrus nigricans,File:Hypoplectrus nigricans - pone.0010676.g052.png,https://upload.wikimedia.org/wikipedia/commons/4/48/Hypoplectrus_nigricans_-_pone.0010676.g052.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,aaf7dc8489ff8e4bbfb9face5930e7cec6599240,1922,882,"Williams, J. T.; Carpenter, K. E.; Van Tassell, J. L.; Hoetjes, P.; Toller, W.; Etnoyer, P.; Smith, M.",CC BY 2.5,https://commons.wikimedia.org/wiki/File:Hypoplectrus_nigricans_-_pone.0010676.g052.png,unknown
Hypoplectrus nigricans,"File:Hypoplectrus nigricans, Straits of Florida, FL, US imported from iNaturalist photo 327078510.jpg",https://upload.wikimedia.org/wikipedia/commons/c/c4/Hypoplectrus_nigricans%2C_Straits_of_Florida%2C_FL%2C_US_imported_from_iNaturalist_photo_327078510.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,d49c37dbedea9bd5770ee3b14c897ab139ebdc45,1536,2048,"(c) James-LaFontaine, some rights reserved (CC BY)",CC BY 4.0,"https://commons.wikimedia.org/wiki/File:Hypoplectrus_nigricans,_Straits_of_Florida,_FL,_US_imported_from_iNaturalist_photo_327078510.jpg",unknown
Hypoplectrus nigricans,"File:Hypoplectrus nigricans, Straits of Florida, FL, US imported from iNaturalist photo 327078547.jpg",https://upload.wikimedia.org/wikipedia/commons/6/68/Hypoplectrus_nigricans%2C_Straits_of_Florida%2C_FL%2C_US_imported_from_iNaturalist_photo_327078547.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,78ba04f01c879db7d0b2415b2f628eb9627fb6ea,1536,2048,"(c) James-LaFontaine, some rights reserved (CC BY)",CC BY 4.0,"https://commons.wikimedia.org/wiki/File:Hypoplectrus_nigricans,_Straits_of_Florida,_FL,_US_imported_from_iNaturalist_photo_327078547.jpg",unknown
Hypoplectrus nigricans,"File:Hypoplectrus nigricans, Straits of Florida, FL, US imported from iNaturalist photo 327078573.jpg",https://upload.wikimedia.org/wikipedia/commons/1/11/Hypoplectrus_nigricans%2C_Straits_of_Florida%2C_FL%2C_US_imported_from_iNaturalist_photo_327078573.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,4e8e5ca768b354ebbec4d5255a85f90c7d73e6a4,1536,2048,"(c) James-LaFontaine, some rights reserved (CC BY)",CC BY 4.0,"https://commons.wikimedia.org/wiki/File:Hypoplectrus_nigricans,_Straits_of_Florida,_FL,_US_imported_from_iNaturalist_photo_327078573.jpg",unknown
Hypoplectrus nigricans,"File:Hypoplectrus nigricans, Straits of Florida, FL, US imported from iNaturalist photo 327078595.jpg",https://upload.wikimedia.org/wikipedia/commons/f/f4/Hypoplectrus_nigricans%2C_Straits_of_Florida%2C_FL%2C_US_imported_from_iNaturalist_photo_327078595.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,008e65c37186d87586f92acd8daab4461c9db8ae,1536,2048,"(c) James-LaFontaine, some rights reserved (CC BY)",CC BY 4.0,"https://commons.wikimedia.org/wiki/File:Hypoplectrus_nigricans,_Straits_of_Florida,_FL,_US_imported_from_iNaturalist_photo_327078595.jpg",unknown
Hypoplectrus nigricans,File:Hypoplectrus (10.3897-zookeys.882.38449) Figure 15.jpg,https://upload.wikimedia.org/wikipedia/commons/9/97/Hypoplectrus_%2810.3897-zookeys.882.38449%29_Figure_15.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,cbb98dbd3c78a9aebff55c60543a4e2e7c7c8561,1512,1012,"[Photographs CJE &amp; AME] Robertson DR, Pérez-España H, Domínguez-Domínguez O, Estapé CJ, Estapé AM (2019) An update to the inventory of shore-fishes from the Parque Nacional Sistema Arrecifal Veracruzano, Veracruz, México. ZooKeys 882: 127-157. https://doi.org/10.3897/zookeys.882.38449",CC0,https://commons.wikimedia.org/wiki/File:Hypoplectrus_(10.3897-zookeys.882.38449)_Figure_15.jpg,unknown
Hypoplectrus nigricans,"File:Biodiversity Assessment of the Fishes of Saba Bank Atoll, Netherlands Antilles.pdf",https://upload.wikimedia.org/wikipedia/commons/7/7b/Biodiversity_Assessment_of_the_Fishes_of_Saba_Bank_Atoll%2C_Netherlands_Antilles.pdf?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,b30dd97ee74a85b064d18ad02935dd7066f6c15b,1275,1645,"Jeffrey T. Williams; Kent E. Carpenter; James L. Van Tassell; Paul Hoetjes; Wes Toller; Peter Etnoyer; Michael Smith, edited by Brian Gratwicke",CC0,"https://commons.wikimedia.org/wiki/File:Biodiversity_Assessment_of_the_Fishes_of_Saba_Bank_Atoll,_Netherlands_Antilles.pdf",unknown
Hypoplectrus nigricans,"File:Environmental appendix- Miami-Dade County Back Bay coastal storm risk management feasibility study, Miami-Dade County, Florida- Appendix D - USACE-p16021coll7-14462.pdf",https://upload.wikimedia.org/wikipedia/commons/a/a2/Environmental_appendix-_Miami-Dade_County_Back_Bay_coastal_storm_risk_management_feasibility_study%2C_Miami-Dade_County%2C_Florida-_Appendix_D_-_USACE-p16021coll7-14462.pdf?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,7191e81398a63fab43473bf1feb88e461f621a21,1275,1650,United States. Army. Corps of Engineers. Norfolk District,Public domain,"https://commons.wikimedia.org/wiki/File:Environmental_appendix-_Miami-Dade_County_Back_Bay_coastal_storm_risk_management_feasibility_study,_Miami-Dade_County,_Florida-_Appendix_D_-_USACE-p16021coll7-14462.pdf",unknown
Hypoplectrus nigricans,"File:FMIB 52003 Hypoplectrus unicolor nigricans (Poey) Tortugas, Fla.jpeg",https://upload.wikimedia.org/wikipedia/commons/3/3d/FMIB_52003_Hypoplectrus_unicolor_nigricans_%28Poey%29_Tortugas%2C_Fla.jpeg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,17423694cbd0752d6c045d9dd28939b5fa66e0e0,973,606,David Starr Jordan,Public domain,"https://commons.wikimedia.org/wiki/File:FMIB_52003_Hypoplectrus_unicolor_nigricans_(Poey)_Tortugas,_Fla.jpeg",unknown
Hypoplectrus nigricans,"File:Hypoplectrus nigricans, Straits of Florida, FL, US imported from iNaturalist photo 327078573 (cropped).jpg",https://upload.wikimedia.org/wikipedia/commons/5/54/Hypoplectrus_nigricans%2C_Straits_of_Florida%2C_FL%2C_US_imported_from_iNaturalist_photo_327078573_%28cropped%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,005e3574341839bf3f2399ee3234b7d0dbfc783b,965,606,"(c) James-LaFontaine, some rights reserved (CC BY)",CC BY 4.0,"https://commons.wikimedia.org/wiki/File:Hypoplectrus_nigricans,_Straits_of_Florida,_FL,_US_imported_from_iNaturalist_photo_327078573_(cropped).jpg",unknown
Hypoplectrus nigricans,File:Hypoplectrus nigricans 205589503.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b7/Hypoplectrus_nigricans_205589503.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,dc8f05ab3b04d2387dea4dcc16ec90b5addfcc3e,960,720,Pauline Walsh Jacobson,CC BY 4.0,https://commons.wikimedia.org/wiki/File:Hypoplectrus_nigricans_205589503.jpg,unknown
Halichoeres hortulanus,"File:Lábrido tablero a cuadros (Halichoeres hortulanus), mar Rojo, Egipto, 2023-04-19, DD 43.jpg",https://upload.wikimedia.org/wikipedia/commons/f/f4/L%C3%A1brido_tablero_a_cuadros_%28Halichoeres_hortulanus%29%2C_mar_Rojo%2C_Egipto%2C_2023-04-19%2C_DD_43.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,3c5d51a8539aa5c1766d89b20567c5de356209e1,6011,4007,Diego Delso,CC BY-SA 4.0,"https://commons.wikimedia.org/wiki/File:L%C3%A1brido_tablero_a_cuadros_(Halichoeres_hortulanus),_mar_Rojo,_Egipto,_2023-04-19,_DD_43.jpg",in_situ
Halichoeres hortulanus,File:Checkerboard Wrasse (Halichoeres hortulanus) (6086371676).jpg,https://upload.wikimedia.org/wikipedia/commons/a/a2/Checkerboard_Wrasse_%28Halichoeres_hortulanus%29_%286086371676%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,98cb5d91842d95b8b6bbfa71106d4a412181195b,3721,2232,Bernard DUPONT from FRANCE,CC BY-SA 2.0,https://commons.wikimedia.org/wiki/File:Checkerboard_Wrasse_(Halichoeres_hortulanus)_(6086371676).jpg,in_situ
Halichoeres hortulanus,File:Halichoeres hortulanus. Индийский тамарин или шахматный губан..DSCF0079.webm,https://upload.wikimedia.org/wikipedia/commons/1/11/Halichoeres_hortulanus._%D0%98%D0%BD%D0%B4%D0%B8%D0%B9%D1%81%D0%BA%D0%B8%D0%B9_%D1%82%D0%B0%D0%BC%D0%B0%D1%80%D0%B8%D0%BD_%D0%B8%D0%BB%D0%B8_%D1%88%D0%B0%D1%85%D0%BC%D0%B0%D1%82%D0%BD%D1%8B%D0%B9_%D0%B3%D1%83%D0%B1%D0%B0%D0%BD..DSCF0079.webm?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,25c9f53c52f86fd6ca6d0393dac271d7c513c048,1920,1080,Kora27,CC BY-SA 4.0,https://commons.wikimedia.org/wiki/File:Halichoeres_hortulanus._%D0%98%D0%BD%D0%B4%D0%B8%D0%B9%D1%81%D0%BA%D0%B8%D0%B9_%D1%82%D0%B0%D0%BC%D0%B0%D1%80%D0%B8%D0%BD_%D0%B8%D0%BB%D0%B8_%D1%88%D0%B0%D1%85%D0%BC%D0%B0%D1%82%D0%BD%D1%8B%D0%B9_%D0%B3%D1%83%D0%B1%D0%B0%D0%BD..DSCF0079.webm,in_situ
